sample_6526	CP000029.1/105735-107285	99.265	408	3	0	1	408	28	435	0.0	723
sample_8223	AP006716.1/2500338-2498788	98.551	414	6	0	1	414	28	441	0.0	720
sample_8223	AP006716.1/879835-881385	98.551	414	6	0	1	414	28	441	0.0	720
sample_8223	AP006716.1/1103123-1104673	98.309	414	7	0	1	414	28	441	0.0	716
sample_8223	AP006716.1/2544026-2542476	98.309	414	7	0	1	414	28	441	0.0	716
sample_8223	AP006716.1/971186-972736	98.309	414	7	0	1	414	28	441	0.0	716
sample_2260	AP006716.1/2500338-2498788	98.544	412	6	0	1	412	28	439	0.0	717
sample_2260	AP006716.1/879835-881385	98.544	412	6	0	1	412	28	439	0.0	717
sample_2260	AP006716.1/1103123-1104673	98.301	412	7	0	1	412	28	439	0.0	712
sample_2260	AP006716.1/2544026-2542476	98.301	412	7	0	1	412	28	439	0.0	712
sample_2260	AP006716.1/971186-972736	98.301	412	7	0	1	412	28	439	0.0	712
sample_1810	CP000725.1/2178566-2177010	99.446	361	2	0	1	361	28	388	0.0	643
sample_1810	CP000725.1/661151-662707	98.892	361	4	0	1	361	28	388	1.27e-180	634
sample_1810	CP000725.1/2022125-2020569	98.892	361	4	0	1	361	28	388	1.27e-180	634
sample_1810	CP000725.1/1770115-1768559	98.892	361	4	0	1	361	28	388	1.27e-180	634
sample_1810	CP003857.1/1518749-1517195	93.352	361	24	0	1	361	28	388	1.76e-153	544
sample_4027	LM430356.1/689-1	96.438	393	14	0	1	393	244	636	0.0	646
sample_4027	JMIR01000093.1/1-911	96.438	393	14	0	1	393	268	660	0.0	646
sample_4027	URS000080E21B_562/1-927	96.438	393	14	0	1	393	357	749	0.0	646
sample_4027	URS0000E60B9A_562/1-1528	96.438	393	14	0	1	393	358	750	0.0	646
sample_4027	URS000080E24C_562/5-1530	96.438	393	14	0	1	393	350	742	0.0	646
sample_5080	CP000029.1/150375-151925	98.992	397	4	0	1	397	28	424	0.0	699
sample_5080	HE965414.1/228-1778	98.992	397	4	0	1	397	28	424	0.0	699
sample_5080	CP000029.1/155527-157077	98.992	397	4	0	1	397	28	424	0.0	699
sample_5080	CP000029.1/1808184-1806634	98.741	397	5	0	1	397	28	424	0.0	694
sample_5080	CP000029.1/105735-107285	98.741	397	5	0	1	397	28	424	0.0	694
sample_806	LWAE01000022.1/4361-2854	97.722	439	10	0	1	439	352	790	0.0	747
sample_806	LWAE01000024.1/5542-4035	97.722	439	10	0	1	439	352	790	0.0	747
sample_806	LWAE01000006.1/11300-12811	97.722	439	10	0	1	439	355	793	0.0	747
sample_806	LWAE01000004.1/1925-416	97.722	439	10	0	1	439	353	791	0.0	747
sample_806	LWAE01000002.1/3441-4950	97.722	439	10	0	1	439	353	791	0.0	747
sample_152	ADMN01000083.1/697-1	95.962	421	17	0	1	421	102	522	0.0	683
sample_152	CP013476.1/1312129-1313642	95.962	421	17	0	1	421	311	731	0.0	683
sample_152	CP013476.1/576664-575147	95.962	421	17	0	1	421	311	731	0.0	683
sample_152	CP013476.1/2122234-2123750	95.962	421	17	0	1	421	311	731	0.0	683
sample_152	CP013476.1/1812946-1814462	95.962	421	17	0	1	421	311	731	0.0	683
sample_4896	DS027472.1/1139-1	98.783	411	5	0	1	411	28	438	0.0	719
sample_4896	LDJK01000058.1/5124-3578	98.783	411	5	0	1	411	28	438	0.0	719
sample_4896	LL974006.1/233-1777	98.540	411	4	2	1	411	28	436	0.0	708
sample_4896	MUYX01000273.1/2396-852	98.054	411	6	2	1	411	28	436	0.0	699
sample_4896	CP017483.1/2547932-2549478	97.567	411	10	0	1	411	28	438	0.0	697
sample_1175	CP007031.1/3427432-3425905	94.667	450	24	0	1	450	244	693	0.0	704
sample_1175	CP007031.1/294591-296118	94.667	450	24	0	1	450	244	693	0.0	704
sample_1175	CP007031.1/1451654-1453181	94.667	450	24	0	1	450	244	693	0.0	704
sample_1175	AP012273.1/2893355-2891815	94.000	450	27	0	1	450	256	705	0.0	691
sample_1175	CP003051.1/1114652-1116187	93.778	450	28	0	1	450	252	701	0.0	686
sample_2187	CP000880.1/2664363-2662822	100.000	431	0	0	1	431	1	431	0.0	778
sample_2187	AE006468.2/3572014-3570473	100.000	431	0	0	1	431	1	431	0.0	778
sample_2187	AE006468.2/4351143-4352684	100.000	431	0	0	1	431	1	431	0.0	778
sample_2187	AE006468.2/4196072-4197613	100.000	431	0	0	1	431	1	431	0.0	778
sample_2187	AE006468.2/4100145-4101686	100.000	431	0	0	1	431	1	431	0.0	778
sample_6273	CP000880.1/2664363-2662822	100.000	431	0	0	1	431	1	431	0.0	778
sample_6273	AE006468.2/3572014-3570473	100.000	431	0	0	1	431	1	431	0.0	778
sample_6273	AE006468.2/4351143-4352684	100.000	431	0	0	1	431	1	431	0.0	778
sample_6273	AE006468.2/4196072-4197613	100.000	431	0	0	1	431	1	431	0.0	778
sample_6273	AE006468.2/4100145-4101686	100.000	431	0	0	1	431	1	431	0.0	778
sample_8974	CP000880.1/2664363-2662822	100.000	431	0	0	1	431	1	431	0.0	778
sample_8974	AE006468.2/3572014-3570473	100.000	431	0	0	1	431	1	431	0.0	778
sample_8974	AE006468.2/4351143-4352684	100.000	431	0	0	1	431	1	431	0.0	778
sample_8974	AE006468.2/4196072-4197613	100.000	431	0	0	1	431	1	431	0.0	778
sample_8974	AE006468.2/4100145-4101686	100.000	431	0	0	1	431	1	431	0.0	778
sample_3667	CP019323.1/858939-860515	98.214	392	7	0	1	392	648	1039	0.0	676
sample_3667	CP019323.1/645012-646588	98.214	392	7	0	1	392	648	1039	0.0	676
sample_3667	CP019323.1/1914-338	98.214	392	7	0	1	392	648	1039	0.0	676
sample_3667	CP019323.1/1541612-1543188	98.214	392	7	0	1	392	648	1039	0.0	676
sample_3667	AZDG01000033.1/5037-3464	98.210	391	7	0	1	391	648	1038	0.0	674
sample_5117	KQ483358.1/3629733-3628199	94.026	385	23	0	1	385	95	479	1.45e-167	591
sample_5117	KQ483358.1/1091823-1093357	94.026	385	23	0	1	385	95	479	1.45e-167	591
sample_5117	KQ483358.1/1086236-1087770	94.026	385	23	0	1	385	95	479	1.45e-167	591
sample_5117	CP019239.1/658714-660248	92.727	385	28	0	1	385	95	479	4.75e-161	569
sample_5117	CP019239.1/653034-654568	92.727	385	28	0	1	385	95	479	4.75e-161	569
sample_5421	LFJF01047558.1/10263-12408	97.297	74	2	0	1	74	2064	2137	1.16e-27	125
sample_5421	DS547321.1/9776-9704	100.000	68	0	0	1	68	6	73	4.04e-27	123
sample_5421	JEMT01014353.1/434-331	100.000	68	0	0	1	68	37	104	4.04e-27	123
sample_5421	JEMT01015414.1/853-771	100.000	68	0	0	1	68	16	83	4.04e-27	123
sample_5421	AUND01000035.1/1-107	100.000	68	0	0	1	68	40	107	4.04e-27	123
sample_7192	DS027472.1/1139-1	98.768	406	5	0	1	406	28	433	0.0	710
sample_7192	LDJK01000058.1/5124-3578	98.768	406	5	0	1	406	28	433	0.0	710
sample_7192	LL974006.1/233-1777	98.522	406	4	2	1	406	28	431	0.0	699
sample_7192	MUYX01000273.1/2396-852	98.030	406	6	2	1	406	28	431	0.0	690
sample_7192	CP017483.1/2547932-2549478	97.537	406	10	0	1	406	28	433	0.0	688
sample_1264	MWFK01000002.1/2120599-2119074	100.000	481	0	0	1	481	299	779	0.0	868
sample_1264	MWFK01000002.1/1601574-1600049	100.000	481	0	0	1	481	299	779	0.0	868
sample_1264	MWFK01000001.1/3955500-3957025	100.000	481	0	0	1	481	299	779	0.0	868
sample_1264	MWFK01000001.1/2549714-2551239	100.000	481	0	0	1	481	299	779	0.0	868
sample_1264	MWFK01000001.1/1873020-1871495	100.000	481	0	0	1	481	299	779	0.0	868
sample_929	CP000880.1/2664363-2662822	99.768	431	0	1	1	430	1	431	0.0	770
sample_929	AE006468.2/3572014-3570473	99.768	431	0	1	1	430	1	431	0.0	770
sample_929	AE006468.2/4351143-4352684	99.768	431	0	1	1	430	1	431	0.0	770
sample_929	AE006468.2/4196072-4197613	99.768	431	0	1	1	430	1	431	0.0	770
sample_929	AE006468.2/4100145-4101686	99.768	431	0	1	1	430	1	431	0.0	770
sample_7009	CP000029.1/150375-151925	99.291	423	3	0	1	423	28	450	0.0	750
sample_7009	HE965414.1/228-1778	99.291	423	3	0	1	423	28	450	0.0	750
sample_7009	CP000029.1/155527-157077	99.291	423	3	0	1	423	28	450	0.0	750
sample_7009	CP000029.1/1808184-1806634	99.054	423	4	0	1	423	28	450	0.0	746
sample_7009	CP000029.1/105735-107285	99.054	423	4	0	1	423	28	450	0.0	746
sample_5766	CAFK01000252.1/134-1622	99.758	413	1	0	1	413	141	553	0.0	741
sample_5766	CU234118.1/6696479-6694991	99.516	413	2	0	1	413	141	553	0.0	737
sample_5766	CU234118.1/5055321-5053833	99.516	413	2	0	1	413	141	553	0.0	737
sample_5766	LLYB01000065.1/136777-138267	99.274	413	3	0	1	413	141	553	0.0	732
sample_5766	KB375282.1/137813-139299	99.274	413	3	0	1	413	141	553	0.0	732
sample_6955	CP000029.1/150375-151925	98.284	408	7	0	1	408	28	435	0.0	705
sample_6955	HE965414.1/228-1778	98.284	408	7	0	1	408	28	435	0.0	705
sample_6955	CP000029.1/155527-157077	98.284	408	7	0	1	408	28	435	0.0	705
sample_6955	CP000029.1/1808184-1806634	98.039	408	8	0	1	408	28	435	0.0	700
sample_6955	CP000029.1/105735-107285	98.039	408	8	0	1	408	28	435	0.0	700
sample_5582	CP001101.1/149102-150603	98.504	401	5	1	1	400	726	1126	0.0	693
sample_5582	CP001101.1/121453-122954	98.504	401	5	1	1	400	726	1126	0.0	693
sample_5582	CP022571.1/147941-149443	96.010	401	15	1	1	400	727	1127	0.0	648
sample_5582	CP022571.1/129098-130600	96.010	401	15	1	1	400	727	1127	0.0	648
sample_5582	CP020873.1/129024-130525	95.262	401	18	1	1	400	726	1126	1.42e-180	635
sample_1234	CP016591.1/2981999-2980511	97.506	401	10	0	1	401	28	428	0.0	679
sample_1234	CP011452.2/3096150-3097637	97.506	401	10	0	1	401	28	428	0.0	679
sample_1234	CP011452.2/3089467-3090954	97.506	401	10	0	1	401	28	428	0.0	679
sample_1234	LMHH01000002.1/266274-264786	97.506	401	10	0	1	401	28	428	0.0	679
sample_1234	LZYB01000003.1/380784-382268	96.758	401	13	0	1	401	28	428	0.0	665
sample_2165	LAZH01000029.1/1574-9	97.019	369	9	2	1	368	380	747	5.17e-173	609
sample_2165	CCAX010000002.1/8419-9982	97.019	369	9	2	1	368	380	747	5.17e-173	609
sample_2165	CCAX010000002.1/703014-704577	97.019	369	9	2	1	368	380	747	5.17e-173	609
sample_2165	CCAX010000001.1/902109-900546	97.019	369	9	2	1	368	380	747	5.17e-173	609
sample_2165	CCAX010000001.1/1404645-1403082	97.019	369	9	2	1	368	380	747	5.17e-173	609
sample_8633	FP929061.1/44189-45721	100.000	375	0	0	1	375	28	402	0.0	677
sample_8633	FP929055.1/152-1682	93.103	377	20	4	1	375	28	400	1.24e-155	551
sample_8633	DS990170.1/243841-242309	92.308	377	25	4	1	375	28	402	9.52e-151	535
sample_8633	MJHW01000006.1/27179-25647	91.733	375	29	2	1	375	28	400	4.05e-149	530
sample_8633	MJHW01000015.1/413-1945	91.733	375	29	2	1	375	28	400	4.05e-149	530
sample_1804	CP000360.1/5261568-5260067	93.017	401	26	1	1	401	928	1326	1.25e-168	595
sample_1804	CP001472.1/2863328-2864827	90.796	402	35	1	1	402	926	1325	3.14e-157	556
sample_1804	MKSV01000010.1/198777-200276	89.055	402	42	1	1	402	926	1325	1.86e-147	525
sample_1804	CP002480.1/3732219-3730720	89.330	403	39	3	1	402	926	1325	1.86e-147	524
sample_1804	FZOU01000006.1/242853-241352	88.806	402	43	1	1	402	926	1325	2.26e-146	520
sample_6661	CP002205.1/696458-697976	97.329	337	9	0	1	337	342	678	1.43e-160	568
sample_6661	CP002205.1/2121997-2120479	97.329	337	9	0	1	337	342	678	1.43e-160	568
sample_6661	CP002205.1/1570997-1569479	97.329	337	9	0	1	337	342	678	1.43e-160	568
sample_6661	CP002205.1/1740896-1739378	97.329	337	9	0	1	337	342	678	1.43e-160	568
sample_6661	AUPZ01000025.1/510-2031	95.846	337	14	0	1	337	344	680	4.69e-154	545
sample_5123	CP010554.1/779055-780622	98.135	429	6	2	1	427	934	1362	0.0	731
sample_5123	CP010554.1/2459704-2458137	98.135	429	6	2	1	427	934	1362	0.0	731
sample_5123	FLQX01000078.1/133-1670	96.970	429	11	2	1	427	924	1352	0.0	709
sample_5123	CP001715.1/4571247-4569710	96.737	429	12	2	1	427	924	1352	0.0	704
sample_5123	CP001715.1/2600429-2601966	96.737	429	12	2	1	427	924	1352	0.0	704
sample_54	CP000029.1/150375-151925	99.043	418	4	0	1	418	28	445	0.0	737
sample_54	HE965414.1/228-1778	99.043	418	4	0	1	418	28	445	0.0	737
sample_54	CP000029.1/155527-157077	99.043	418	4	0	1	418	28	445	0.0	737
sample_54	CP000029.1/1808184-1806634	98.804	418	5	0	1	418	28	445	0.0	732
sample_54	CP000029.1/105735-107285	98.804	418	5	0	1	418	28	445	0.0	732
sample_7014	LT629692.1/2945734-2944213	94.588	425	19	2	1	425	28	448	0.0	658
sample_7014	LMCU01000002.1/210361-208835	94.145	427	21	2	1	425	28	452	0.0	653
sample_7014	LMGR01000001.1/2520677-2519151	93.882	425	26	0	1	425	28	452	0.0	650
sample_7014	CP018762.1/2344689-2343166	93.647	425	25	2	1	425	28	450	0.0	638
sample_7014	LT629695.1/452969-451446	93.412	425	26	2	1	425	28	450	1.51e-180	634
sample_7185	AP014648.1/3304536-3303046	92.000	400	32	0	1	400	29	428	9.55e-164	578
sample_7185	LPWF01000023.1/112858-111367	91.000	400	36	0	1	400	29	428	2.56e-158	560
sample_7185	LPWG01000011.1/250844-249352	91.045	402	34	2	1	400	29	430	3.12e-157	556
sample_7185	LVVY01000108.1/220-1703	91.560	391	23	3	1	391	29	409	3.80e-156	553
sample_7185	FWFR01000014.1/271-1771	90.250	400	39	0	1	400	29	428	5.65e-154	546
sample_1925	CP000029.1/150375-151925	99.527	423	2	0	1	423	28	450	0.0	755
sample_1925	HE965414.1/228-1778	99.527	423	2	0	1	423	28	450	0.0	755
sample_1925	CP000029.1/155527-157077	99.527	423	2	0	1	423	28	450	0.0	755
sample_1925	CP000029.1/1808184-1806634	99.291	423	3	0	1	423	28	450	0.0	750
sample_1925	CP000029.1/105735-107285	99.291	423	3	0	1	423	28	450	0.0	750
sample_5150	LJHO01000010.1/106145-107629	98.396	374	6	0	1	374	309	682	0.0	648
sample_5150	KQ954256.1/136590-135127	97.861	374	8	0	1	374	309	682	0.0	639
sample_5150	CP014545.1/828478-829966	97.594	374	9	0	1	374	309	682	1.32e-180	635
sample_5150	CP014545.1/813377-814865	97.594	374	9	0	1	374	309	682	1.32e-180	635
sample_5150	KQ954285.1/448142-446681	97.326	374	10	0	1	374	309	682	1.60e-179	630
sample_725	BCMY01000192.1/1-1541	98.347	363	5	1	1	363	21	382	6.61e-178	625
sample_725	CP000023.1/358373-359920	98.347	363	5	1	1	363	28	389	6.61e-178	625
sample_725	CP000023.1/66799-68346	98.347	363	5	1	1	363	28	389	6.61e-178	625
sample_725	CP000023.1/17818-19365	98.347	363	5	1	1	363	28	389	6.61e-178	625
sample_725	CP000023.1/1613700-1612153	98.347	363	5	1	1	363	28	389	6.61e-178	625
sample_3408	JXXW01000070.1/216-1748	97.867	375	8	0	1	375	10	384	0.0	641
sample_3408	MWPV01000003.1/527734-529267	97.600	375	9	0	1	375	10	384	0.0	636
sample_3408	MWPV01000009.1/55079-53546	97.600	375	9	0	1	375	10	384	0.0	636
sample_3408	MWPV01000008.1/172202-173735	97.600	375	9	0	1	375	10	384	0.0	636
sample_3408	MWPV01000008.1/141918-143451	97.600	375	9	0	1	375	10	384	0.0	636
sample_2987	FQZL01000075.1/1-1331	91.799	378	27	3	1	376	544	919	3.49e-150	533
sample_2987	FUZT01000039.1/209-1741	90.452	398	32	5	1	392	740	1137	4.25e-149	530
sample_2987	FQZL01000002.1/1-1047	92.371	367	24	3	1	365	678	1042	5.17e-148	526
sample_2987	MRTD01000002.1/1612-57	91.361	382	25	5	1	376	761	1140	5.17e-148	526
sample_2987	MRTD01000002.1/616699-618254	91.361	382	25	5	1	376	761	1140	5.17e-148	526
sample_3909	LWFF01000116.1/1063-1	94.920	374	19	0	1	374	97	470	4.91e-167	590
sample_3909	LWEG01000091.1/5512-4026	94.920	374	19	0	1	374	327	700	4.91e-167	590
sample_3909	LNBY01000017.1/124460-125945	94.920	374	19	0	1	374	326	699	4.91e-167	590
sample_3909	LBLY01000010.1/394-1877	94.624	372	20	0	3	374	328	699	7.29e-165	581
sample_3909	CP014545.1/828478-829966	94.385	374	21	0	1	374	326	699	2.55e-164	581
sample_949	LJHY01000006.1/224-1726	99.738	382	1	0	1	382	325	706	0.0	685
sample_949	LGJH01000052.1/3298-1851	98.168	382	7	0	1	382	268	649	0.0	658
sample_949	AKKE01000064.1/247-1735	98.168	382	7	0	1	382	309	690	0.0	658
sample_949	ALVC01000093.1/104-1592	97.906	382	8	0	1	382	309	690	0.0	654
sample_949	AGFM01000099.1/370-1858	97.906	382	8	0	1	382	309	690	0.0	654
sample_539	DS027472.1/1139-1	99.000	400	4	0	1	400	28	427	0.0	704
sample_539	LDJK01000058.1/5124-3578	99.000	400	4	0	1	400	28	427	0.0	704
sample_539	LL974006.1/233-1777	98.750	400	3	2	1	400	28	425	0.0	692
sample_539	MUYX01000273.1/2396-852	98.250	400	5	2	1	400	28	425	0.0	683
sample_539	CP017483.1/2547932-2549478	97.750	400	9	0	1	400	28	427	0.0	682
sample_7262	MWQY01000051.1/399-1924	91.484	364	29	2	1	363	968	1330	3.66e-143	510
sample_7262	CP002116.1/3458129-3456589	89.286	364	37	2	1	363	985	1347	2.64e-132	474
sample_7262	AZIT01000001.1/446305-444769	89.402	368	33	5	1	363	977	1343	9.20e-132	471
sample_7262	CP002116.1/1642097-1643638	89.041	365	37	3	1	363	985	1348	1.12e-130	468
sample_7262	CP001205.1/442210-440675	89.130	368	34	5	1	363	976	1342	3.91e-130	467
sample_7184	LWEK01001698.1/22-1555	93.122	378	23	3	2	377	526	902	1.02e-156	554
sample_7184	LWEK01001675.1/5476-3943	93.122	378	23	3	2	377	526	902	1.02e-156	554
sample_7184	CH672396.1/30075-28542	92.308	377	28	1	2	377	525	901	5.30e-154	546
sample_7184	FRAQ01000011.1/163-1504	92.042	377	29	1	2	377	532	908	6.45e-153	542
sample_7184	CP003735.1/787129-788669	92.042	377	29	1	2	377	532	908	6.45e-153	542
sample_342	URS0000D56C2C_1280/6-1539	99.522	418	2	0	1	418	20	437	0.0	746
sample_342	CP000253.1/2244355-2242802	99.522	418	2	0	1	418	28	445	0.0	746
sample_342	URS0000070030_1280/2-1553	99.522	418	2	0	1	418	28	445	0.0	746
sample_342	CP000253.1/493100-494651	99.522	418	2	0	1	418	28	445	0.0	746
sample_342	CP000253.1/1906484-1904933	99.522	418	2	0	1	418	28	445	0.0	746
sample_7521	CP014616.1/4653090-4651539	98.928	373	1	3	1	372	543	913	0.0	645
sample_7521	CP014616.1/13279-11728	98.928	373	1	3	1	372	543	913	0.0	645
sample_7521	CP014616.1/801760-803311	98.928	373	1	3	1	372	543	913	0.0	645
sample_7521	CP014616.1/664510-666061	98.928	373	1	3	1	372	543	913	0.0	645
sample_7521	CP014616.1/4587903-4586352	98.928	373	1	3	1	372	543	913	0.0	645
sample_5507	AEUW02000001.1/1209830-1208283	96.092	435	16	1	1	434	1018	1452	0.0	705
sample_5507	AEUW02000001.1/1790750-1792298	96.092	435	16	1	1	434	1019	1453	0.0	705
sample_5507	AEUW02000001.1/1671024-1672572	96.092	435	16	1	1	434	1019	1453	0.0	705
sample_5507	AEUW02000001.1/1595304-1596852	96.092	435	16	1	1	434	1019	1453	0.0	705
sample_5507	AEUW02000001.1/83400-84948	96.092	435	16	1	1	434	1019	1453	0.0	705
sample_4576	URS0000D56C2C_1280/6-1539	99.496	397	2	0	1	397	20	416	0.0	708
sample_4576	CP000253.1/2244355-2242802	99.496	397	2	0	1	397	28	424	0.0	708
