rfamseq_acc,seq_start,seq_end,label,seq_length,viennarna_Tm,viennarna_hill_coeff,viennarna_amplitude,viennarna_mean_unpaired_prob,viennarna_sd_pair_prob_10C,viennarna_sd_pair_prob_80C,viennarna_MFE,viennarna_max_loop_length,viennarna_gc_content,viennarna_dangles_model,viennarna_fit_status
QKRX01000017.1,39750,39704,0,47,94.99993207760694,4.733025277496222,0.10401855405622262,0.5264607393361489,0.40293399902635585,0.4091250117025746,-14.300000190734863,16,0.6170212765957447,2,ok
NGKA01000004.1,58539,58444,0,96,37.06936931826519,8.375363851037342,0.16468820304863963,0.5727860695026251,0.8726785290636044,0.9496478252826478,-19.0,14,0.4895833333333333,2,ok
FR896352.1,20183,20392,0,210,94.99994906090782,4.6654005740085935,0.2885849828654862,0.42023744402220403,0.19501603598880418,0.21258859660565008,-65.5999984741211,7,0.5333333333333333,2,ok
CAJPFA010000045.1,181404,181586,0,183,77.79028027201693,6.034897719746251,0.5618505335526851,0.44334131381414693,0.41631235705248776,0.472230890465079,-63.099998474121094,16,0.5737704918032787,2,ok
BMDC01000001.1,1019294,1019163,0,132,59.02283096473825,3.8062037800912067,0.3897971643508997,0.3526927626445092,0.2263485287362335,0.33886555256381645,-43.5,6,0.5833333333333334,2,ok
BMOY01000005.1,25661,25864,0,204,51.371094240422394,19.999999999999996,-0.014678987019410117,0.36277041685651795,0.45815703707526795,0.44755902839312683,-91.4000015258789,11,0.6519607843137255,2,ok
JACHGH010000007.1,77324,77533,0,210,77.84310100312872,2.2846450047842897,0.726459578440083,0.3899430743085901,0.35421274173586526,0.46850113437492397,-46.900001525878906,12,0.3904761904761905,2,ok
AYKG01000013.1,995,860,0,136,55.48092342553516,5.799059691794987,0.21191268515972228,0.3475593344212732,0.25529894266830505,0.34012786405156353,-60.0,7,0.6176470588235294,2,ok
JXKH01000004.1,332373,332601,0,229,94.19573071291886,1.3369783776144368,0.38753566506812065,0.46605996012674195,0.5158422025469488,0.5567295206572258,-69.4000015258789,11,0.49344978165938863,2,ok
PYGE01000006.1,227642,227522,0,121,87.41103239302731,3.863162820906326,0.4953465992589746,0.2986422903325454,0.21853180013172252,0.2721546024062763,-61.70000076293945,6,0.7107438016528925,2,ok
GG669993.1,9473,9232,0,242,38.560114783959676,13.616181482249194,0.14891622933292453,0.49622204705122325,0.45544459754361344,0.5506297566204776,-36.900001525878906,17,0.38016528925619836,2,ok
QJKH01000001.1,262423,262568,0,146,50.560220298042154,19.99999999999974,-0.01368767466013543,0.457329091806266,0.9984405212344124,0.9845633037081498,-40.29999923706055,10,0.5068493150684932,2,ok
LFZV01000001.1,1674404,1674521,0,118,38.90936184089631,6.545070341331463,0.036938298343830334,0.5413793811605917,0.930286976827961,0.9482504126185758,-31.0,14,0.4576271186440678,2,ok
JACJPO010000066.1,195076,194930,0,147,94.9999999789211,3.4366461186635453,0.4430678952008568,0.40192008801419393,0.28104093924497825,0.3238863938397471,-52.900001525878906,8,0.5714285714285714,2,ok
SOML01000001.1,773529,773338,0,192,50.114374200374556,19.99999999999989,-0.07152214498397119,0.4764721870126736,0.5021265331043835,0.4294886751977588,-38.900001525878906,12,0.4010416666666667,2,ok
JAKNID010000003.1,90159,90057,0,103,94.99999998642475,3.0515375636197613,0.47290498832530514,0.4433148359270735,0.7733295172298467,0.8233026378993493,-24.399999618530273,9,0.5339805825242718,2,ok
FN806773.1,1710047,1709937,0,111,74.72358273064498,3.375339772876553,0.3066010861029904,0.32681965556523135,0.13363752207729593,0.18788445926313257,-57.20000076293945,6,0.6396396396396397,2,ok
CP080467.1,3325286,3325118,0,169,88.05145424985746,5.1500092152885175,0.5446904862961925,0.47053005528112696,0.38702057603724327,0.42590561244642255,-45.79999923706055,15,0.5621301775147929,2,ok
WSLF01000002.1,370932,371033,0,102,87.29653474563204,4.852623046570433,0.5535043106781695,0.4027837088898205,0.269841810821365,0.315236170465123,-23.899999618530273,9,0.3137254901960784,2,ok
KE159629.1,489875,489758,0,118,64.24220149098997,5.194146227224546,0.7238366553358528,0.49179889334670224,0.34324980583312914,0.528588614897886,-26.100000381469727,10,0.4661016949152542,2,ok
CP022011.1,737073,737232,0,160,49.61470007759508,19.999999937164464,-0.030794226384773582,0.4183423699600974,0.6501066475669204,0.6193636264821138,-37.900001525878906,10,0.375,2,ok
LITT01000023.1,289397,289260,0,138,36.998391171642,9.135045261794582,0.2706483474527762,0.4747667657456931,0.738583545626289,0.8665566807782532,-27.100000381469727,21,0.41304347826086957,2,ok
AFCE01000097.1,8083,8245,0,163,93.68252260613397,2.4650145156106005,0.5965733274285597,0.4217145832821603,0.4733098997422494,0.5451068765254603,-51.0,9,0.48466257668711654,2,ok
UHIO01000001.1,1368964,1368764,0,201,66.34319293476958,5.047863675533181,0.6949343686068737,0.47928926740259326,0.508901071371358,0.6699111931296265,-39.900001525878906,16,0.4626865671641791,2,ok
PXZH01000001.1,847832,847737,0,96,45.81542929481733,5.505127985735631,0.5541061319887919,0.43116255522828073,0.55252975690457,0.8275724347936799,-19.700000762939453,15,0.3541666666666667,2,ok
JACJVR010000023.1,10954,11245,0,292,93.2358107282013,4.7390108283562835,0.5410448688950688,0.3555802049777646,0.21411907599848456,0.24863176866986675,-129.1999969482422,13,0.636986301369863,2,ok
SPQR01000010.1,92452,92339,0,114,40.92179095959089,7.3659026297973655,0.5352133763624461,0.5088929682783723,0.5219320589508977,0.8299978882859925,-21.399999618530273,12,0.45614035087719296,2,ok
VPFL01000030.1,16713,16639,0,75,20.507011002702022,1.6252932392620758,0.6798604942781448,0.48594845842236156,0.6267064063818006,0.7017900178430375,-24.700000762939453,8,0.6133333333333333,2,ok
FOGD01000009.1,29568,29470,0,99,51.60046465649725,19.999999999999996,-0.004927023189812307,0.41350742037973615,0.9565216810749134,0.953144576340549,-42.0,14,0.6363636363636364,2,ok
MJAT01000040.1,93516,93599,0,84,49.060033790560155,5.674723402167972,0.3181260285057441,0.45468079210977635,0.2983366472328515,0.4540579399577671,-16.0,8,0.4166666666666667,2,ok
PXOQ01000015.1,238633,238841,0,209,64.01196945152977,19.999999999997502,0.525053522685341,0.40989277177533456,0.4810495272337156,0.5045355472059427,-42.29999923706055,18,0.33014354066985646,2,ok
NULG01000004.1,125283,125613,0,331,81.15617875124593,4.734994372886887,0.5797161876897173,0.4345984975388389,0.07550597986415411,0.14193252034306547,-61.79999923706055,10,0.3504531722054381,2,ok
CP034437.1,5249109,5248838,0,272,81.94539538300869,8.089031915459527,0.46381661116809303,0.4978616106470797,0.01032740811033625,0.027353702703168087,-70.30000305175781,13,0.4889705882352941,2,ok
AP024619.1,975604,975789,0,186,94.99999395763167,5.548562846270273,0.2323810793822835,0.32787393553379424,0.0018844770001290923,0.011379203815966776,-103.80000305175781,8,0.7096774193548387,2,ok
QXQA01000009.1,50313,50076,0,238,48.375474986683614,4.599695821603784,0.43463824589562194,0.36280695810699937,0.6492767328583259,0.8308543477026198,-95.5,11,0.6050420168067226,2,ok
FPBY01000035.1,13529,13758,0,230,41.22780648001119,19.999999999999996,-0.26395475570399124,0.3894685777078446,0.5383165252821369,0.3201681011203251,-51.099998474121094,9,0.3782608695652174,2,ok
JRMX01000005.1,71827,71971,0,145,64.60208386452004,4.920156189413655,0.3181246066665436,0.4272131721390821,0.35998443122911233,0.439906770415032,-50.0,7,0.5655172413793104,2,ok
LAZH01000040.1,48234,48133,0,102,41.32021600036005,8.794099459857303,0.4790302280191375,0.5128768635995998,0.6500735519666463,0.9613993322404015,-17.700000762939453,18,0.3627450980392157,2,ok
QGHC01000004.1,83500,83422,0,79,46.476396971813074,2.45667916219744,0.6661737225117713,0.44893656999393416,0.22778003852078524,0.38666394184809705,-25.799999237060547,7,0.6962025316455697,2,ok
AJWX01000032.1,63325,63455,0,131,94.99999979660129,3.0444158862067408,0.0812547763851964,0.3923337635892121,0.4033079597855103,0.4121984657611071,-43.5,11,0.6030534351145038,2,ok
FOOE01000018.1,61265,61021,0,245,10.818814657398471,0.9875077857479626,0.6260028072216207,0.5493805283783929,0.28469525126524764,0.3241005482908921,-40.5,26,0.35918367346938773,2,ok
BIFV01000021.1,64969,65096,0,128,63.93207337788014,7.859136944050133,0.47013767097500836,0.3759002092608227,0.6716585170747822,0.7756781764763929,-41.400001525878906,14,0.4296875,2,ok
BMFK01000002.1,423041,422821,0,221,58.52532517547922,7.395170195614758,0.8165584729025935,0.4669995244099787,0.2465788759447031,0.5369187886964991,-43.5,11,0.4072398190045249,2,ok
MUIE01000163.1,2734,2634,0,101,41.13494642559936,11.580855023437389,0.16077569084626886,0.4354017505667911,0.4533943911137931,0.570984997211738,-39.400001525878906,7,0.6435643564356436,2,ok
JMIR01000042.1,11744,11576,0,169,69.1796881981532,8.526858315014188,0.5711526387378316,0.39106909153267244,0.3731756123985833,0.44193980202448113,-52.5,9,0.5443786982248521,2,ok
WBSF01000007.1,206676,206881,0,206,94.99998142930978,3.8916017366489006,0.2812927775033308,0.4105059318411184,0.5821143946373533,0.6051723328883751,-81.0,6,0.5728155339805825,2,ok
FNPI01000001.1,178204,178432,0,229,45.78193086484554,14.955483974348265,-0.25959745620350844,0.44667860805342996,0.6649283759714694,0.4091728164751658,-63.0,17,0.47161572052401746,2,ok
NQYC01000001.1,4032068,4032186,0,119,49.00292085440695,9.067541748985027,0.7827650124165773,0.4222291395290116,0.08162936157630038,0.60514741164094,-43.70000076293945,11,0.44537815126050423,2,ok
CP000885.1,599497,599784,0,288,53.49690054901951,7.216100435542639,0.16154015159963067,0.3974788375475988,0.19526819445006488,0.27352929423006356,-65.9000015258789,10,0.3854166666666667,2,ok
CP019433.1,2150966,2150765,0,202,37.10117780337611,4.467177593351738,0.2643058331192234,0.5348215707748414,0.8314809989704095,0.925537147809868,-34.79999923706055,17,0.400990099009901,2,ok
FNBQ01000017.1,68477,68381,0,97,56.625830025078656,19.99999999989367,0.012677733803320823,0.5568232862377402,0.578549579363595,0.5827072527445389,-20.799999237060547,19,0.4639175257731959,2,ok
BMDT01000023.1,1350,1401,0,52,77.15800371787816,5.9463932601149665,0.5670468221899486,0.31289593862085724,0.3235661453204442,0.3837511845542975,-28.100000381469727,6,0.46153846153846156,2,ok
RKQL01000001.1,138931,138863,0,69,41.59613166876655,3.4373013830420804,0.3945145689068011,0.47821156684607574,0.6351223317364256,0.7623179132503258,-23.799999237060547,12,0.6666666666666666,2,ok
LZRP01000004.1,276403,276336,0,68,25.057133490708104,1.6796039409027388,0.328286469054518,0.42651082358632164,0.35434797995903766,0.39744546547968784,-23.700000762939453,4,0.6911764705882353,2,ok
LZPM01000042.1,12528,12634,0,107,94.99996128343246,5.443314331326939,0.32871378550036445,0.5190164964294092,0.4333016880867846,0.4474318642058533,-22.100000381469727,12,0.308411214953271,2,ok
BOOU01000013.1,197875,198034,0,160,21.71979272206087,3.6969713413460683,-0.010325755699647665,0.40931451169170413,0.9550152716787148,0.953684568655379,-65.5,9,0.63125,2,ok
JACJNZ010000029.1,201862,201736,0,127,49.72066527144327,19.999999993839342,-0.013946451789285774,0.453762865060947,0.48761378306924924,0.4742386901960014,-36.20000076293945,7,0.5748031496062992,2,ok
CP002105.1,1355639,1355540,0,100,53.00457870823419,19.999999999999996,-0.00728943590862674,0.5234793996725583,0.925647736379393,0.9248084395005807,-22.100000381469727,14,0.57,2,ok
PVWD01000098.1,5109,5277,0,169,67.2624388182844,2.23555140378608,0.17093611033897133,0.4175107116248917,0.3727099847507632,0.4037294916097694,-51.400001525878906,9,0.5029585798816568,2,ok
MBTG01000028.1,19710,19598,0,113,45.164875222258615,13.15156903537055,-0.08640629189704652,0.4068767651007448,0.4071696585925156,0.3246425510414075,-33.599998474121094,8,0.5486725663716814,2,ok
CP060696.1,2607666,2607883,0,218,40.14626282340761,16.590199336790782,0.02179455715484213,0.37740010094710497,0.6694492809590828,0.6860950954257405,-87.69999694824219,9,0.6009174311926605,2,ok
CP041372.2,327079,327241,0,163,31.534133854371998,1.6540291331037387,0.5378270283036861,0.45221347560067615,0.5223530655978007,0.6026759971187063,-54.20000076293945,9,0.558282208588957,2,ok
CP060296.1,2739402,2739580,0,179,94.88284299574961,2.653305144734594,0.23599082856792514,0.30663221577465394,0.34042796696091177,0.3677247150106685,-94.19999694824219,7,0.6256983240223464,2,ok
JAGFNW010000002.1,361536,361665,0,130,42.213996512935715,12.199663240339461,-0.01995940654022088,0.43900355525378276,0.5408069903974237,0.5240299040581953,-49.0,8,0.6615384615384615,2,ok
JH725147.1,1921161,1921409,0,249,68.5392803218097,4.64038093927665,0.6816060293716115,0.40870075324996075,0.26105703126816693,0.4069490842418375,-66.69999694824219,19,0.40562248995983935,2,ok
FR888281.1,42612,42842,0,231,47.35225576662014,16.586907583371342,-0.2755780910254132,0.4556804308599292,0.9422342955640555,0.6618569547240958,-58.0,19,0.4805194805194805,2,ok
PDDX01000001.1,723209,722909,0,301,31.59682454339844,4.765119073959202,0.18842121780978904,0.5006558452451788,0.8036026722780051,0.8514523946695064,-70.0999984741211,23,0.3853820598006645,2,ok
CACSIK010000001.1,2162476,2162719,0,244,61.060947465701275,1.9070637497955147,0.9138039944660368,0.36471650082618334,0.3272399356526642,0.48858244977350324,-75.5,8,0.5081967213114754,2,ok
JABAGC010000008.1,72953,72684,0,270,46.54059232176868,19.999999991336363,-0.022694623770614486,0.512158435391197,0.6704471611029414,0.6513525060646604,-41.29999923706055,19,0.28888888888888886,2,ok
CP003732.1,2756178,2756055,0,124,67.35458880116413,8.439501363542842,0.4071838649586623,0.40756895076539584,0.5627465887875952,0.622519091147621,-44.900001525878906,11,0.5887096774193549,2,ok
